[2023-03-17:21:15:05] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:18:34:14] | INFO | query execution done
[2023-03-27:18:34:14] | INFO | query: [ROLLBACK]
[2023-03-27:18:34:14] | INFO | query execution done
[2023-03-27:18:34:14] | INFO | query: [ROLLBACK]
[2023-03-27:18:34:14] | INFO | query execution done
[2023-03-27:19:40:09] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:19:40:09] | INFO | query: [ROLLBACK]
[2023-03-27:19:40:10] | INFO | query execution done
[2023-03-27:19:40:10] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:19:40:10] | INFO | query execution done
[2023-03-27:19:40:10] | INFO | query: [ROLLBACK]
[2023-03-27:19:40:10] | INFO | query execution done
[2023-03-27:19:40:10] | INFO | query: [ROLLBACK]
[2023-03-27:19:40:10] | INFO | query execution done
[2023-03-27:19:40:10] | INFO | query: [CREATE TABLE "DDRPF".prepped_input_data_options ( "NY Style ID" INTEGER, "NY Kma...]
[2023-03-27:19:40:10] | INFO | query execution done
[2023-03-27:19:40:10] | INFO | query: [COMMIT]
[2023-03-27:19:40:11] | INFO | query execution done
[2023-03-27:19:40:11] | INFO | query: [ROLLBACK]
[2023-03-27:19:40:11] | INFO | query execution done
[2023-03-27:19:40:19] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:19:40:25] | INFO | query execution done
[2023-03-27:19:40:25] | INFO | query: [ROLLBACK]
[2023-03-27:19:40:25] | INFO | query execution done
[2023-03-27:19:40:25] | INFO | query: [ROLLBACK]
[2023-03-27:19:40:25] | INFO | query execution done
[2023-03-27:19:46:11] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:19:46:11] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:19:46:11] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-27:19:46:11] | INFO | Setting use_openssl_only mode to False
[2023-03-27:19:46:12] | INFO | query: [select current_database(), current_schema();]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [CREATE TABLE "DDRPF".prepped_input_data_options ( "NY Style ID" INTEGER, "NY Kma...]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [COMMIT]
[2023-03-27:19:46:12] | INFO | query execution done
[2023-03-27:19:46:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:13] | INFO | query execution done
[2023-03-27:19:46:17] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:19:46:24] | INFO | query execution done
[2023-03-27:19:46:24] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:24] | INFO | query execution done
[2023-03-27:19:46:24] | INFO | query: [ROLLBACK]
[2023-03-27:19:46:24] | INFO | query execution done
[2023-03-27:19:49:57] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:19:49:57] | INFO | query: [ROLLBACK]
[2023-03-27:19:49:57] | INFO | query execution done
[2023-03-27:19:49:57] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:19:49:57] | INFO | query execution done
[2023-03-27:19:49:57] | INFO | query: [ROLLBACK]
[2023-03-27:19:49:57] | INFO | query execution done
[2023-03-27:19:49:57] | INFO | query: [ROLLBACK]
[2023-03-27:19:49:57] | INFO | query execution done
[2023-03-27:19:49:57] | INFO | query: [CREATE TABLE "DDRPF".prepped_input_data_options ( "NY Style ID" INTEGER, "NY Kma...]
[2023-03-27:19:49:58] | INFO | query execution done
[2023-03-27:19:49:58] | INFO | query: [COMMIT]
[2023-03-27:19:49:58] | INFO | query execution done
[2023-03-27:19:49:58] | INFO | query: [ROLLBACK]
[2023-03-27:19:49:58] | INFO | query execution done
[2023-03-27:19:50:06] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:19:50:12] | INFO | query execution done
[2023-03-27:19:50:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:50:12] | INFO | query execution done
[2023-03-27:19:50:12] | INFO | query: [ROLLBACK]
[2023-03-27:19:50:12] | INFO | query execution done
[2023-03-27:19:54:00] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:19:54:00] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:19:54:00] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-27:19:54:00] | INFO | Setting use_openssl_only mode to False
[2023-03-27:19:54:00] | INFO | query: [select current_database(), current_schema();]
[2023-03-27:19:54:00] | INFO | query execution done
[2023-03-27:19:54:00] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:00] | INFO | query execution done
[2023-03-27:19:54:00] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:00] | INFO | query execution done
[2023-03-27:19:54:00] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:19:54:01] | INFO | query execution done
[2023-03-27:19:54:01] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:01] | INFO | query execution done
[2023-03-27:19:54:01] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:01] | INFO | query execution done
[2023-03-27:19:54:01] | INFO | query: [CREATE TABLE "DDRPF".prepped_input_data_options ( "NY Style ID" INTEGER, "NY Kma...]
[2023-03-27:19:54:01] | INFO | query execution done
[2023-03-27:19:54:01] | INFO | query: [COMMIT]
[2023-03-27:19:54:01] | INFO | query execution done
[2023-03-27:19:54:01] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:01] | INFO | query execution done
[2023-03-27:19:54:06] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:19:54:11] | INFO | query execution done
[2023-03-27:19:54:11] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:11] | INFO | query execution done
[2023-03-27:19:54:11] | INFO | query: [ROLLBACK]
[2023-03-27:19:54:11] | INFO | query execution done
[2023-03-27:20:03:44] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:20:03:44] | INFO | query: [ROLLBACK]
[2023-03-27:20:03:45] | INFO | query execution done
[2023-03-27:20:03:45] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:20:03:45] | INFO | query execution done
[2023-03-27:20:03:45] | INFO | query: [ROLLBACK]
[2023-03-27:20:03:45] | INFO | query execution done
[2023-03-27:20:03:45] | INFO | query: [ROLLBACK]
[2023-03-27:20:03:45] | INFO | query execution done
[2023-03-27:20:03:45] | INFO | query: [CREATE TABLE "DDRPF".prepped_input_data_options ( "NY Style ID" INTEGER, "NY Kma...]
[2023-03-27:20:03:45] | INFO | query execution done
[2023-03-27:20:03:45] | INFO | query: [COMMIT]
[2023-03-27:20:03:46] | INFO | query execution done
[2023-03-27:20:03:46] | INFO | query: [ROLLBACK]
[2023-03-27:20:03:46] | INFO | query execution done
[2023-03-27:20:03:51] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:20:03:57] | INFO | query execution done
[2023-03-27:20:03:57] | INFO | query: [ROLLBACK]
[2023-03-27:20:03:57] | INFO | query execution done
[2023-03-27:20:03:57] | INFO | query: [ROLLBACK]
[2023-03-27:20:03:57] | INFO | query execution done
[2023-03-27:20:30:50] | INFO | Inserting into table: prepped_input_data_options
[2023-03-27:20:30:50] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-03-27:20:30:50] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-03-27:20:30:50] | INFO | Setting use_openssl_only mode to False
[2023-03-27:20:30:51] | INFO | query: [select current_database(), current_schema();]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [ROLLBACK]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [ROLLBACK]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".prepped_input_data_options]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [ROLLBACK]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [ROLLBACK]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [CREATE TABLE "DDRPF".prepped_input_data_options ( "NY Style ID" INTEGER, "NY Kma...]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [COMMIT]
[2023-03-27:20:30:51] | INFO | query execution done
[2023-03-27:20:30:51] | INFO | query: [ROLLBACK]
[2023-03-27:20:30:52] | INFO | query execution done
[2023-03-27:20:30:59] | INFO | query: [INSERT INTO "DDRPF".prepped_input_data_options ("NY Style ID", "NY Kmart Style N...]
[2023-03-27:20:31:05] | INFO | query execution done
[2023-03-27:20:31:05] | INFO | query: [COMMIT]
[2023-03-27:20:31:06] | INFO | query execution done
[2023-03-27:20:31:06] | INFO | query: [ROLLBACK]
[2023-03-27:20:31:06] | INFO | query execution done
[2023-03-27:20:34:40] | INFO | query: [ROLLBACK]
[2023-03-27:20:34:41] | INFO | query execution done
[2023-03-27:20:34:41] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "(with date_fpw as ( select distinct DAY...]
[2023-03-27:20:34:42] | INFO | query execution done
[2023-03-27:20:34:42] | INFO | query: [ROLLBACK]
[2023-03-27:20:34:42] | INFO | query execution done
[2023-03-27:20:34:42] | INFO | query: [ROLLBACK]
[2023-03-27:20:34:42] | INFO | query execution done
[2023-03-27:20:34:42] | INFO | query: [(with date_fpw as ( select distinct DAY_DATE, concat('F',substr(ACCOUNTING_YEAR_...]
[2023-03-27:20:34:47] | INFO | query execution done
[2023-03-27:20:34:50] | INFO | query: [ROLLBACK]
[2023-03-27:20:34:51] | INFO | query execution done
[2023-03-27:20:52:44] | INFO | query: [ROLLBACK]
[2023-03-27:20:52:44] | INFO | query execution done
[2023-03-27:20:52:44] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select distinct TPR_ID,PRODUCT_STYLE_SO...]
[2023-03-27:20:52:44] | INFO | query execution done
[2023-03-27:20:52:44] | INFO | query: [ROLLBACK]
[2023-03-27:20:52:44] | INFO | query execution done
[2023-03-27:20:52:44] | INFO | query: [ROLLBACK]
[2023-03-27:20:52:44] | INFO | query execution done
[2023-03-27:20:52:44] | INFO | query: [select distinct TPR_ID,PRODUCT_STYLE_SOURCE_ID,COLOUR,COLOUR_SEC,AWS as Recommen...]
[2023-03-27:20:52:45] | INFO | query execution done
[2023-03-27:20:52:47] | INFO | query: [ROLLBACK]
[2023-03-27:20:52:47] | INFO | query execution done
[2023-03-27:20:58:56] | INFO | query: [ROLLBACK]
[2023-03-27:20:58:57] | INFO | query execution done
[2023-03-27:20:58:57] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select concat(SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-27:20:58:57] | INFO | query execution done
[2023-03-27:20:58:57] | INFO | query: [ROLLBACK]
[2023-03-27:20:58:57] | INFO | query execution done
[2023-03-27:20:58:57] | INFO | query: [ROLLBACK]
[2023-03-27:20:58:57] | INFO | query execution done
[2023-03-27:20:58:57] | INFO | query: [select concat(SUBSTR(ACCOUNTING_QUARTER_ID, 1, 4),'-Q',SUBSTR(ACCOUNTING_QUARTER...]
[2023-03-27:20:58:57] | INFO | query execution done
[2023-03-27:20:58:57] | INFO | query: [ROLLBACK]
[2023-03-27:20:58:57] | INFO | query execution done
[2023-04-17:19:29:24] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-04-17:19:29:24] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-04-17:19:29:24] | INFO | Setting use_openssl_only mode to False
[2023-04-17:19:29:25] | INFO | query: [select current_database(), current_schema();]
[2023-04-17:19:29:25] | INFO | query execution done
[2023-04-17:19:29:25] | INFO | query: [ROLLBACK]
[2023-04-17:19:29:25] | INFO | query execution done
[2023-04-17:19:29:25] | INFO | query: [ROLLBACK]
[2023-04-17:19:29:25] | INFO | query execution done
[2023-04-17:19:29:25] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."prepped_inp...]
[2023-04-17:19:29:25] | INFO | query execution done
[2023-04-17:19:29:25] | INFO | query: [ROLLBACK]
[2023-04-17:19:29:26] | INFO | query execution done
[2023-04-17:19:29:26] | INFO | query: [ROLLBACK]
[2023-04-17:19:29:26] | INFO | query execution done
[2023-04-17:19:29:26] | INFO | query: [select * from ksfta.ddrpf.prepped_input_data_options where run_date = '2023-03-2...]
[2023-04-17:19:29:27] | INFO | query execution done
[2023-04-17:19:29:27] | INFO | query: [ROLLBACK]
[2023-04-17:19:29:27] | INFO | query execution done
[2023-04-17:19:30:09] | INFO | query: [ROLLBACK]
[2023-04-17:19:30:09] | INFO | query execution done
[2023-04-17:19:30:09] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."sales_forec...]
[2023-04-17:19:30:10] | INFO | query execution done
[2023-04-17:19:30:10] | INFO | query: [ROLLBACK]
[2023-04-17:19:30:10] | INFO | query execution done
[2023-04-17:19:30:10] | INFO | query: [ROLLBACK]
[2023-04-17:19:30:10] | INFO | query execution done
[2023-04-17:19:30:10] | INFO | query: [select * from ksfta.ddrpf.sales_forecast_kafe where run_date = '2023-03-27']
[2023-04-17:19:30:11] | INFO | query execution done
[2023-04-17:19:30:12] | INFO | query: [ROLLBACK]
[2023-04-17:19:30:12] | INFO | query execution done
[2023-04-20:16:32:38] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-04-20:16:32:38] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-04-20:16:32:38] | INFO | Setting use_openssl_only mode to False
[2023-04-20:16:32:42] | INFO | query: [select current_database(), current_schema();]
[2023-04-20:16:32:42] | INFO | query execution done
[2023-04-20:16:32:42] | INFO | query: [ROLLBACK]
[2023-04-20:16:32:42] | INFO | query execution done
[2023-04-20:16:32:42] | INFO | query: [ROLLBACK]
[2023-04-20:16:32:42] | INFO | query execution done
[2023-04-20:16:32:42] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."prepped_inp...]
[2023-04-20:16:32:43] | INFO | query execution done
[2023-04-20:16:32:43] | INFO | query: [ROLLBACK]
[2023-04-20:16:32:43] | INFO | query execution done
[2023-04-20:16:32:43] | INFO | query: [ROLLBACK]
[2023-04-20:16:32:43] | INFO | query execution done
[2023-04-20:16:32:43] | INFO | query: [select * from ksfta.ddrpf.prepped_input_data_options where run_date = '2023-03-2...]
[2023-04-20:16:32:44] | INFO | query execution done
[2023-04-20:16:32:45] | INFO | query: [ROLLBACK]
[2023-04-20:16:32:45] | INFO | query execution done
[2023-04-20:16:33:26] | INFO | query: [ROLLBACK]
[2023-04-20:16:33:26] | INFO | query execution done
[2023-04-20:16:33:26] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."sales_forec...]
[2023-04-20:16:33:26] | INFO | query execution done
[2023-04-20:16:33:26] | INFO | query: [ROLLBACK]
[2023-04-20:16:33:26] | INFO | query execution done
[2023-04-20:16:33:26] | INFO | query: [ROLLBACK]
[2023-04-20:16:33:26] | INFO | query execution done
[2023-04-20:16:33:26] | INFO | query: [select * from ksfta.ddrpf.sales_forecast_kafe where run_date = '2023-03-27']
[2023-04-20:16:33:27] | INFO | query execution done
[2023-04-20:16:33:29] | INFO | query: [ROLLBACK]
[2023-04-20:16:33:29] | INFO | query execution done
[2023-04-20:17:11:50] | INFO | query: [delete from ksfta.ddrpf.adjusted_sales_forecast where run_date = '2023-03-27']
[2023-04-20:17:11:50] | INFO | query execution done
[2023-04-20:17:11:50] | INFO | query: [ROLLBACK]
[2023-04-20:17:11:50] | INFO | query execution done
[2023-04-20:17:11:50] | INFO | query: [ROLLBACK]
[2023-04-20:17:11:51] | INFO | query execution done
[2023-04-20:17:12:29] | INFO | Inserting into table: adjusted_sales_forecast
[2023-04-20:17:12:29] | INFO | query: [ROLLBACK]
[2023-04-20:17:12:29] | INFO | query execution done
[2023-04-20:17:12:29] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".adjusted_sales_forecast]
[2023-04-20:17:12:29] | INFO | query execution done
[2023-04-20:17:12:30] | INFO | query: [ROLLBACK]
[2023-04-20:17:12:30] | INFO | query execution done
[2023-04-20:17:12:30] | INFO | query: [ROLLBACK]
[2023-04-20:17:12:30] | INFO | query execution done
[2023-04-20:17:12:30] | INFO | query: [CREATE TABLE "DDRPF".adjusted_sales_forecast ( option_sales_fcst TEXT, primary_c...]
[2023-04-20:17:12:30] | INFO | query execution done
[2023-04-20:17:12:30] | INFO | query: [COMMIT]
[2023-04-20:17:12:30] | INFO | query execution done
[2023-04-20:17:12:30] | INFO | query: [ROLLBACK]
[2023-04-20:17:12:30] | INFO | query execution done
[2023-04-20:17:12:34] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-20:17:12:39] | INFO | query execution done
[2023-04-20:17:12:43] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-20:17:12:48] | INFO | query execution done
[2023-04-20:17:12:49] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-20:17:12:51] | INFO | query execution done
[2023-04-20:17:12:51] | INFO | query: [COMMIT]
[2023-04-20:17:12:51] | INFO | query execution done
[2023-04-20:17:12:51] | INFO | query: [ROLLBACK]
[2023-04-20:17:12:51] | INFO | query execution done
[2023-04-21:15:59:25] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-04-21:15:59:25] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-04-21:15:59:25] | INFO | Setting use_openssl_only mode to False
[2023-04-21:15:59:27] | INFO | query: [select current_database(), current_schema();]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:27] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:27] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:27] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."prepped_inp...]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:27] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:27] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:27] | INFO | query: [select * from ksfta.ddrpf.prepped_input_data_options where run_date = '2023-03-2...]
[2023-04-21:15:59:27] | INFO | query execution done
[2023-04-21:15:59:28] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:28] | INFO | query execution done
[2023-04-21:15:59:29] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:29] | INFO | query execution done
[2023-04-21:15:59:29] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."sales_forec...]
[2023-04-21:15:59:29] | INFO | query execution done
[2023-04-21:15:59:29] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:29] | INFO | query execution done
[2023-04-21:15:59:29] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:29] | INFO | query execution done
[2023-04-21:15:59:29] | INFO | query: [select * from ksfta.ddrpf.sales_forecast_kafe where run_date = '2023-03-27']
[2023-04-21:15:59:29] | INFO | query execution done
[2023-04-21:15:59:30] | INFO | query: [ROLLBACK]
[2023-04-21:15:59:30] | INFO | query execution done
[2023-04-24:15:32:12] | INFO | Snowflake Connector for Python Version: 2.7.11, Python Version: 3.10.5, Platform: Windows-10-10.0.19045-SP0
[2023-04-24:15:32:12] | INFO | This connection is in OCSP Fail Open Mode. TLS Certificates would be checked for validity and revocation status. Any other Certificate Revocation related exceptions or OCSP Responder failures would be disregarded in favor of connectivity.
[2023-04-24:15:32:12] | INFO | Setting use_openssl_only mode to False
[2023-04-24:15:32:15] | INFO | query: [select current_database(), current_schema();]
[2023-04-24:15:32:15] | INFO | query execution done
[2023-04-24:15:32:15] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:15] | INFO | query execution done
[2023-04-24:15:32:15] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:16] | INFO | query execution done
[2023-04-24:15:32:16] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."prepped_inp...]
[2023-04-24:15:32:16] | INFO | query execution done
[2023-04-24:15:32:16] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:16] | INFO | query execution done
[2023-04-24:15:32:16] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:16] | INFO | query execution done
[2023-04-24:15:32:16] | INFO | query: [select * from ksfta.ddrpf.prepped_input_data_options where run_date = '2023-03-2...]
[2023-04-24:15:32:17] | INFO | query execution done
[2023-04-24:15:32:18] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:18] | INFO | query execution done
[2023-04-24:15:32:18] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:18] | INFO | query execution done
[2023-04-24:15:32:18] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "select * from ksfta".ddrpf."sales_forec...]
[2023-04-24:15:32:18] | INFO | query execution done
[2023-04-24:15:32:18] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:18] | INFO | query execution done
[2023-04-24:15:32:18] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:18] | INFO | query execution done
[2023-04-24:15:32:18] | INFO | query: [select * from ksfta.ddrpf.sales_forecast_kafe where run_date = '2023-03-27']
[2023-04-24:15:32:19] | INFO | query execution done
[2023-04-24:15:32:19] | INFO | query: [ROLLBACK]
[2023-04-24:15:32:20] | INFO | query execution done
[2023-04-24:15:34:21] | INFO | query: [delete from ksfta.ddrpf.adjusted_sales_forecast where run_date = '2023-03-27']
[2023-04-24:15:34:21] | INFO | query execution done
[2023-04-24:15:34:21] | INFO | query: [COMMIT]
[2023-04-24:15:34:21] | INFO | query execution done
[2023-04-24:15:34:21] | INFO | query: [ROLLBACK]
[2023-04-24:15:34:22] | INFO | query execution done
[2023-04-24:15:34:22] | INFO | Inserting into table: adjusted_sales_forecast
[2023-04-24:15:34:22] | INFO | query: [ROLLBACK]
[2023-04-24:15:34:22] | INFO | query execution done
[2023-04-24:15:34:22] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".adjusted_sales_forecast]
[2023-04-24:15:34:22] | INFO | query execution done
[2023-04-24:15:34:22] | INFO | query: [ROLLBACK]
[2023-04-24:15:34:22] | INFO | query execution done
[2023-04-24:15:34:27] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-24:15:34:31] | INFO | query execution done
[2023-04-24:15:34:37] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-24:15:34:41] | INFO | query execution done
[2023-04-24:15:34:46] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-24:15:34:49] | INFO | query execution done
[2023-04-24:15:34:49] | INFO | query: [COMMIT]
[2023-04-24:15:34:49] | INFO | query execution done
[2023-04-24:15:34:49] | INFO | query: [ROLLBACK]
[2023-04-24:15:34:49] | INFO | query execution done
[2023-04-24:16:30:56] | INFO | query: [delete from ksfta.ddrpf.adjusted_sales_forecast where run_date = '2023-03-27']
[2023-04-24:16:30:58] | INFO | query execution done
[2023-04-24:16:30:58] | INFO | query: [COMMIT]
[2023-04-24:16:30:58] | INFO | query execution done
[2023-04-24:16:30:58] | INFO | query: [ROLLBACK]
[2023-04-24:16:30:58] | INFO | query execution done
[2023-04-24:16:30:58] | INFO | Inserting into table: adjusted_sales_forecast
[2023-04-24:16:30:58] | INFO | query: [ROLLBACK]
[2023-04-24:16:30:59] | INFO | query execution done
[2023-04-24:16:30:59] | INFO | query: [DESC TABLE /* sqlalchemy:_has_object */ "DDRPF".adjusted_sales_forecast]
[2023-04-24:16:30:59] | INFO | query execution done
[2023-04-24:16:30:59] | INFO | query: [ROLLBACK]
[2023-04-24:16:30:59] | INFO | query execution done
[2023-04-24:16:31:04] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-24:16:31:09] | INFO | query execution done
[2023-04-24:16:31:16] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-24:16:31:21] | INFO | query execution done
[2023-04-24:16:31:23] | INFO | query: [INSERT INTO "DDRPF".adjusted_sales_forecast (option_sales_fcst, primary_colour, ...]
[2023-04-24:16:31:25] | INFO | query execution done
[2023-04-24:16:31:25] | INFO | query: [COMMIT]
[2023-04-24:16:31:26] | INFO | query execution done
[2023-04-24:16:31:26] | INFO | query: [ROLLBACK]
[2023-04-24:16:31:26] | INFO | query execution done
[2023-04-24:16:59:11] | INFO | query: [delete from ksfta.ddrpf.adjusted_sales_forecast where run_date = '2023-03-27']
[2023-04-24:16:59:11] | INFO | query execution done
[2023-04-24:16:59:11] | INFO | query: [COMMIT]
[2023-04-24:16:59:12] | INFO | query execution done
[2023-04-24:16:59:12] | INFO | query: [ROLLBACK]
[2023-04-24:16:59:12] | INFO | query execution done
[2023-04-24:16:59:12] | INFO | Inserting into table: adjusted_sales_forecast
[2023-04-24:16:59:12] | INFO | query: [ROLLBACK]
